id,imdb_id,name,category
2500084,,Seok Jong-yeon,crew
2500095,,Yun Hee,crew
2078596,,Heo Jin,crew
2500112,,Woo Geum-ho,crew
2500015,,Kang Dong-hyuk,crew
2500035,,Kim Eun-ji,crew
2500054,,Ko Hee-kyung,crew
2500068,,Lee Min-ho,crew
2500089,,Ahnwoo Yang,crew
2500101,,Cho Sang-won,crew
2500053,,Kim Woo-ju,crew
2500105,,Yoon Hye-jeong,crew
2499959,,Lee Joo-hyun,crew
2499961,,Bae Kyung-hye,crew
2499986,,Cheong Hyun-jun,crew
2500010,,Jung Yeon-tae,crew
2500049,,Kim Tae-hyung,crew
2500085,,Lee Seung-yeon,crew
2499757,,Son Won-rak,crew
2500092,,You Hyeon-jeong,crew
2500104,,Shin Soo-bin,crew
2499972,,Park Sung-gyun,crew
2499984,,Hwang Eun-bi,crew
2499998,,Jang Mi-jin,crew
2500077,,Park Hwon,crew
2500099,,Cha Sung-min,crew
2499962,,Kim Sang-soo,crew
2499977,,Choi Seung-goo,crew
2500047,,Kim Tae-hoon,crew
2500074,,Lim Tae-woo,crew
2500088,,Kim So-yoon,crew
1395025,,James Wright,crew
2499982,,Huh Soo-jung,crew
2499996,,Jang Hyo-sun,crew
2500020,,Kang Jong-ik,crew
2500028,,Kim Bok-yung,crew
2500038,,Kim Jae-hwan,crew
141165,,Lee Ji-yeon,crew
2499725,,Moon Sung-oh,crew
2500087,,Son Young-nam,crew
2500100,,Cho Hye-lin,crew
2500102,,Lee Su-jin,crew
2500103,,Kim Hee-jae,crew
2499978,,Ha Jae-gu,crew
2499991,,Andras Ikladi,crew
2500002,,Jung Seock-hee,crew
2500062,,Lee Eun-seon,crew
2500073,,Liang Jun-ling,crew
2386917,,Kang Dong-yul,crew
2500111,,Bálint Sapszon,crew
2499974,,Peter Ahn,crew
2500008,,Jung Yeo-jin,crew
2500072,,Lee Young-young,crew
2499964,,Lee Jung-hoon,crew
2500023,,Kang Seong-pil,crew
2500037,,Kim Hyeong-gi,crew
2500052,,Kim Tae-seob,crew
2500060,,Lee Dong Kyu,crew
2220822,,Lee Chung-gyu,crew
2499970,,Shin i Na,crew
2499992,,Jay Seung Jaegal,crew
2499670,,Kim Bo-ra,crew
2500083,,Ryu Ga-hee,crew
2500093,,Youn Min-seok,crew
2500096,,Yun Junshik-Raul,crew
2100271,,Lee Hee-eun,crew
2111566,,Oh Se-yeong,crew
2499963,,Nam Sung-ho,crew
2296575,,Lee Hyang-hee,crew
2500067,,Lee Kyoung-min,crew
2500076,,Oh Yu-min,crew
2500094,,Yu Mi-hwa,crew
1883005,,Park Hyun-cheol,crew
2499967,,Samuel King,crew
2500033,,Chan-jin Chris Kim,crew
2500045,,Kim Sang-hun,crew
2500058,,Kwon Yong-ho,crew
2500086,,Shin Jeong-ho,crew
2500090,,Yeom Do-seon,crew
2500097,,Byun Sang-jin,crew
2499976,,Cha Dong-ho,crew
2499980,,Seo Young Heo,crew
2500003,,Jung Da-som,crew
2500066,,Lee Jae-wook,crew
2500070,,Lee Sin-woo,crew
2500082,,Park Sung-hyeok,crew
2500007,,Jung Sung-jin,crew
2500056,,Kong Miseon,crew
2500071,,Lee Song-hee,crew
2500075,,Jeong Min-hyuk,crew
2500107,,Norbert Elek,crew
1674271,,Cho Won-woo,crew
1890443,,Han Mi-yeon,crew
2197063,,Kim Seo-young,crew
21684,,Bong Joon-ho,crew
3111262,,Noh Seung-goog,crew
3357741,,Kim Tae-yeon,crew
3375086,,Yang Hyeon-seok,crew
1674272,,Song Suk-ki,crew
3671635,,Im Se-jin,crew
2662515,,Ryu Yeon,crew
1285113,,Lim Hye-jin,crew
3326329,,Yoo Mi-jin,crew
3431685,,Kwon Ji-hoon,crew
3891534,,Park Si-hwan,crew
1302906,,Kang Sang-hyup,crew
4037943,,Lee Si-hun,crew
1510441,,Lee Jae-hyeok,crew
4109583,,Lee Hyun,crew
4129911,,Jeon Seung-hwan,crew
4187941,,Kang Gyeong-su,crew
4551585,,Kim Ho-sik,crew
4495278,,Yang Hye-jin,crew
31,,Tom Hanks,cast
61981,,Michael Clarke Duncan,cast
52,,David Morse,cast
5149,,Bonnie Hunt,cast
2169,,Michael Jeter,cast
6806,,Doug Hutchison,cast
6807,,Sam Rockwell,cast
2505,,James Cromwell,cast
12834,,Barry Pepper,cast
6804,,Graham Greene,cast
12645,,Jeffrey DeMunn,cast
1276,,Patricia Clarkson,cast
5048,,Harry Dean Stanton,cast
6805,,Dabbs Greer,cast
128201,,Eve Brent,cast
6573,,William Sadler,cast
139992,,Mack Miles,cast
1502939,,Rai Tasco,cast
47533,,Paula Malcomson,cast
2765391,,Christopher Joel Ives,cast
2765393,,Evanne Drucker,cast
2765394,,Bailey Drucker,cast
6580,,Brian Libby,cast
15011,,Brent Briscoe,cast
16555,,Bill McKinney,cast
33,,Gary Sinise,cast
7473,,Rachel Singer,cast
20093,,Scotty Leavenworth,cast
156052,,Bill Gratton,cast
1371842,,Dee Croxton,cast
944614,,Rebecca Klingler,cast
148116,,Gary Imhoff,cast
158782,,Van Epperson,cast
2765407,,David E. Browning,cast
1609082,,Tommy Barnes,cast
2406144,,Wes Hall,cast
94561,,Phil Hawn,cast
102314,,Judy Herrera,cast
74519,,Ted Hollis,cast
2747590,,Gower Mills,cast
1609086,,Garth Shaw,cast
1742176,,Jared Stovall,cast
1808962,,Todd Thompson,cast
2574294,,Spunk,cast
4027,,Frank Darabont,crew
3718,,David Valdes,crew
153,,Thomas Newman,crew
6800,,David Tattersall,crew
6581,,Richard Francis-Bruce,crew
1262,,Mali Finn,crew
6584,,Terence Marsh,crew
6801,,Michael Seirton,crew
6802,,Karyn Wagner,crew
3027,,Stephen King,crew
1378173,,Ralph Nelson Jr.,crew
1549499,,Fred Fein,crew
1419114,,Jessica Drake,crew
1397846,,Craig Barron,crew
1418453,,Janis Clark,crew
1392142,,Marsha Bozeman,crew
1402117,,Kerry Rossall,crew
1558250,,Robert C. Lusted,crew
14526,,Daniel C. Striepeke,crew
23787,,Deborah La Mia Denaver,crew
53898,,Andrew Dickler,crew
1434225,,Susan Malerstein,crew
1442499,,Nina Paskowitz,crew
10629,,William Cruse,crew
1398970,,David Emmerichs,crew
1622631,,Bobby Burton,crew
1549174,,Jimmy Keys,crew
1546454,,L. Dean Jones Jr.,crew
1532253,,Beatriz Kerti,crew
1546115,,Willie D. Burton,crew
1399997,,Elliot Tyson,crew
1378226,,Michael Herbick,crew
1399996,,Robert J. Litt,crew
8376,,Mark A. Mangini,crew
1378229,,Marvin E. Lewis,crew
7538,,Bill Bernstein,crew
1622634,,Carrie Durose,crew
62543,,Alan B. Curtiss,crew
1628605,,David Latour,crew
1460499,,Rick O'Connor,crew
22059,,Emily Schweber,crew
13063,,Maureen Whalen,crew
1676879,,Willie Mann,crew
1392236,,Sebastian Milito,crew
159112,,David Orr,crew
3205134,,Heather Pain,crew
96753,,Danielle Burgio,crew
169628,,Jeff Imada,crew
92303,,Gary Archer,crew
2239554,,Basti Van Der Woude,crew
1401363,,Tim A. Davison,crew
1379388,,Tommy J. Huff,crew
225730,,Ryunosuke Kamiki,cast
1369100,,Mone Kamishiraishi,cast
1668610,,Ryo Narita,cast
936275,,Aoi Yuki,cast
1210634,,Nobunaga Shimazaki,cast
1324666,,Kaito Ishikawa,cast
1344919,,Kanon Tani,cast
219659,,Masaki Terasoma,cast
148447,,Sayaka Ohara,cast
89968,,Kazuhiko Inoue,cast
87583,,Chafurin,cast
3351486,,Yuka Kato,cast
119143,,Kana Hanazawa,cast
87637,,Masami Nagasawa,cast
91288,,Etsuko Ichihara,cast
1247771,,Yuka Terasaki,cast
83935,,Takashi Onozuka,cast
2013665,,Yohei Namekawa,cast
1435904,,Miyuu Tsuji,cast
1257137,,Shinya Hamazoe,cast
1357106,,Kanami Satou,cast
2995659,,Shinjirou Gouda,cast
2603964,,Yasuhiro Kikuchi,cast
2995660,,Tamari Hinata,cast
1972879,,Nozomi Yamane,cast
2603957,,Yuuki Shin,cast
2877279,,Tatsuya Murakami,cast
2862466,,Nodoka Hasegawa,cast
1845278,,Baron Yamazaki,cast
4591796,,Mimi Tamaki,cast
1256918,,Suguru Inoue,cast
2995661,,Ryoko Usami,cast
2995662,,Miho Morisaki,cast
2995663,,Tsuyoshi Minamijima,cast
2915644,,Aika Oomae,cast
1691564,,Tomohiro Yamaguchi,cast
1619867,,Takayuki Nakatsukasa,cast
2043195,,Hiroki Matsukawa,cast
2995664,,Shouko Negoro,cast
2463606,,Yuki Ominami,cast
1967470,,Manami Hanawa,cast
2995665,,Miho Tabata,cast
4591813,,Aiko Matsuzaka,cast
2192202,,Eriko Tomioka,cast
1829187,,Eiji Yamamoto,cast
4093283,,Tomoki Lavernhe,cast
2416938,,Haruna Okawa,cast
4093230,,Yuine Ikeda,cast
1513242,,Dan Kanemitsu,cast
4591753,,C. Elliott Wong,cast
4591767,,Simona Stanzani Pini,cast
4591751,,Chris McKenna,cast
1895790,,Akira Kuwahara,cast
1895791,,Yusuke Takeda,cast
1031975,,Kenichi Tsuchiya,crew
74091,,Makoto Shinkai,crew
1512105,,Haru Yamada,crew
237364,,Genki Kawamura,crew
40336,,Masashi Ando,crew
16142,,Kazuchika Kise,crew
1782847,,Masayoshi Tanaka,crew
1895797,,Koichiro Ito,crew
1735187,,Katsuhiro Takei,crew
1895800,,Yoichiro Kanesada,crew
1895792,,Satoshi Yamaguchi,crew
1749022,,Yoshihiro Furusawa,crew
1895799,,Yoko Miki,crew
144665,,Eiko Morikawa,crew
1895793,,Tasuku Watanabe,crew
1895794,,Ei Inoue,crew
1456610,,Shunsuke Hirota,crew
1895789,,Akiko Majima,crew
1368135,,Yoshitaka Takeuchi,crew
2023280,,Takumi Tanji,crew
2044642,,Keiji Ota,crew
2160448,,Yuta Hori,crew
2160447,,Yohei Endo,crew
1726809,,Yukari Kiso,crew
2135167,,Kenji Imura,crew
2160452,,Tasuku Ueda,crew
1029281,,Minami Ichikawa,crew
1785907,,Yoshitoshi Shinomiya,crew
2160449,,Yuka Iwasaki,crew
2160450,,Shinji Okamura,crew
2160451,,Takahiro Tomioka,crew
2160453,,Leow Lee Won,crew
1559388,,Hiroshi Takiguchi,crew
1116326,,Noritaka Kawaguchi,crew
2160461,,Hoshiko Oguchi,crew
2160456,,Yuuichi Sakai,crew
2160459,,Kanako Arima,crew
2160454,,Keita Yoshinobu,crew
2160446,,Takane Eiichiro,crew
2160489,,Song Su-jeong,crew
2160495,,Rika Aizawa,crew
2160527,,Yuka Ikeda,crew
2160538,,Hiroko Kasuga,crew
2160554,,Hisashi Koyanagi,crew
2032337,,Chiaki Numata,crew
2160583,,Ayako Saitou,crew
2160630,,Leonardo Ken Usami,crew
2160350,,Maki Minagawa,crew
2160490,,Erina Tanaka,crew
2160513,,Takayuki Gotan,crew
2160518,,Emi Hayakawa,crew
2160559,,Kwon Suk-o,crew
2160566,,Emi Matsunaga,crew
2160464,,Yuna Murooka,crew
2160578,,Ryoji Obata,crew
1602468,,Minoru Ohashi,crew
2159677,,Ryosuke Tsuchiya,crew
2159810,,Koji Odate,crew
2044790,,Takuya Hasegawa,crew
2160514,,Toshihiko Goto,crew
2159654,,Toshie Honda,crew
2160534,,Eun Joo Jun,crew
1456614,,Megumi Kagawa,crew
2160293,,Ayano Kato,crew
2160543,,Hee Jung Kim,crew
2160547,,Misato Kishino,crew
2040407,,Naoki Kobayashi,crew
2160316,,Masakazu Koyama,crew
2124763,,Haruo Okuno,crew
2160636,,Takayuki Yokose,crew
2160650,,Tetsuro Sawamoto,crew
2160536,,Sachiko Kadono,crew
2160465,,Minako Shimada,crew
1315182,,Shinichiro Eto,crew
2160484,,Hitomi Fukuzawa,crew
2032389,,Miwa Enji,crew
2032340,,Chiharu Hashimoto,crew
2160520,,Akira Hirosawa,crew
2032379,,Kaori Maruyama,crew
2160573,,Mizuho Morikawa,crew
109192,,Atsushi Nishigori,crew
2160580,,Kaoru Ohta,crew
2160587,,Kyôko Sato,crew
1968516,,Atsushi Satomi,crew
1970417,,Ai Takashi,crew
2160612,,Asahi Takeuchi,crew
2160629,,Daisuke Uchiumi,crew
2160635,,Sanae Yamamoto,crew
2160642,,Teru Ogawa,crew
2160540,,Naoko Kawahara,crew
2160571,,Ryosuke Mizuno,crew
2160574,,Haruki Naganobu,crew
934715,,Junko Nagasawa,crew
2032387,,Minori Nishita,crew
2160370,,Sachiko Nishiguchi,crew
2160602,,Shinji Suetomi,crew
2160611,,Rina Takenawa,crew
1787307,,Shoko Takimoto,crew
2160618,,Chiharu Tamaki,crew
1093201,,Ushio Tazawa,crew
2032412,,Yoko Tomaru,crew
2160632,,Ayu Wakai,crew
2160470,,Hikaru Shiiba,crew
2160498,,Young Ae An,crew
1456609,,Hideki Hamasu,crew
2160557,,Yuya Kurose,crew
2160558,,Kwon Mi-ra,crew
2160565,,Yuka Matsumura,crew
2160597,,Shin Kuk-jin,crew
2160601,,Sayaka Sueshige,crew
2160606,,Tomoe Takatani,crew
2160623,,Yusumori Tanaka,crew
2160633,,Eri Watanabe,crew
2160634,,Yuji Watanabe,crew
2160643,,Tom Lord-Alge,crew
2160647,,Sayoko Narukawa,crew
2160472,,Tetsuo Kaneko,crew
2160544,,Kim Joung Mi,crew
2160299,,Shinsuke Kinoshita,crew
2160548,,Maki Kishishita,crew
1456778,,Mariko Matsuo,crew
2160567,,Yuki Matsuura,crew
2160568,,Ryûsuke Minami,crew
2032278,,Takayo Nishimura,crew
2159663,,Emi Ota,crew
2032356,,Hajime Sato,crew
2160595,,Hyun Jung Shin,crew
2159798,,Mizuka Ueda,crew
2160467,,Mateusz Urbanowicz,crew
2160631,,Yumi Ushiyama,crew
2032300,,Akane Yamazaki,crew
2160641,,Mari Mizutani,crew
1517692,,Rei Egami,crew
2160499,,Kanae Ando,crew
2160515,,Myung Sun Han,crew
2160522,,Asami Hoshikawa,crew
19603,,Takeshi Inamura,crew
2032393,,Naoto Kondo,crew
2032422,,Yuki Matsuda,crew
2160564,,Yoshikatsu Matsumoto,crew
2160577,,Eriko Nakamura,crew
2160365,,Kaho Nakano,crew
934783,,Tomohiro Nakau,crew
1726802,,Kazuyoshi Takeuchi,crew
2160474,,Makoto Miyahara,crew
2160510,,Yurie Fukida,crew
2160512,,Nam e Gang,crew
1320964,,Takashi Hashimoto,crew
2160524,,Rie Iijima,crew
2160528,,Chihiro Irie,crew
2160530,,Sachiko Iura,crew
2160533,,Kaori Izumiya,crew
2032384,,Kim Min-jung,crew
2160555,,Saki Kurata,crew
2032374,,Hiroshi Moriwaki,crew
2160361,,Hitomi Murase,crew
2032380,,Kiyomi Takahashi,crew
2160628,,Yuki Tonegawa,crew
2160537,,Hee Kyoung Kang,crew
1473665,,Osamu Masuyama,crew
2160575,,Kaori Nakahira,crew
2160581,,Yuri Park,crew
2160605,,Chie Sugiyama,crew
1590924,,Junichiro Taniguchi,crew
2160639,,Kumiko Kôno,crew
2160652,,Seigen Tokuzawa,crew
2160653,,Kazuki Yamaguchi,crew
2160491,,Koji Tsuchiya,crew
2160496,,Junko Akihara,crew
2160257,,Suzuka Chiba,crew
2160264,,Hisaki Furukawa,crew
2160517,,Akiyuki Hatanaka,crew
2159515,,Akira Honma,crew
2160570,,Naoko Miyahara,crew
2159758,,Hitomi Ochiai,crew
2159667,,So Senoo,crew
2160619,,Takako Tamura,crew
1456633,,Atsuko Tanaka,crew
2160640,,Junichi Masunaga,crew
2160462,,Daisuke Matsuda,crew
2160483,,Naoki Eto,crew
2160488,,Yoshiko Oka,crew
2160501,,Nozomi Andô,crew
2032397,,Riku Ishikura,crew
2160535,,Hye Ra Jung,crew
1971513,,Michiko Kado,crew
2032336,,Lee Bo-ram,crew
2160562,,Lee Yeon-ju,crew
2032306,,Ayumi Nakahara,crew
2160579,,Jin Hee Oh,crew
2160645,,Natsuko Makino,crew
2160649,,Takahito Sakurai,crew
2160473,,Kanji Kawaai,crew
2160516,,Yusaku Harada,crew
1481733,,Taisuke Iwasaki,crew
2160542,,Eun Hee Kim,crew
2032383,,Mika Kinoshita,crew
1456830,,Norio Matsumoto,crew
1608131,,Yukie Noguchi,crew
2032382,,Mayumi Oikawa,crew
12178,,Hiroyuki Okiura,crew
2032342,,Daiki Ura,crew
2160646,,Jiro Murayama,crew
2160648,,Uni Pex,crew
2160502,,Yuka Aoki,crew
2160504,,Cruz Avery,crew
2160508,,Michino Fujiwara,crew
2032417,,Yukari Hashimoto,crew
2160521,,Nao Horiuchi,crew
2160282,,Tomoka Ishijima,crew
2160532,,Shizuka Iwasaki,crew
934784,,Tomomi Kato,crew
2160541,,Kim Chul-kyu,crew
2160549,,Mariko Kohara,crew
2160550,,Arisa Komatsu,crew
2160551,,Saki Konishi,crew
2160556,,Masae Kurosawa,crew
2160576,,Kenta Nakajima,crew
2160584,,Naoko Saito,crew
2160390,,Hiromi Sato,crew
2160592,,Seok Young Suk,crew
2160638,,Kei Asai,crew
2160478,,Kohei Yoshino,crew
1877410,,Takahiro Chiba,crew
2160507,,Su Kyoung Choi,crew
2160509,,Sachiko Fukuda,crew
2160519,,Akino Higa,crew
2032345,,Emiko Kato,crew
2160572,,Moon Seong-hye,crew
2160374,,Yuto Oeda,crew
2160593,,Hisako Shimozuma,crew
1884981,,Sakie Suzuki,crew
2160608,,Hitoki Takeda,crew
2160616,,Kaoru Takino,crew
2160627,,Yuho Tomozawa,crew
2032419,,Yuki Tozawa,crew
2160408,,Kazuya Tsukada,crew
2032392,,Mizue Kadoshita,crew
2032399,,Satsuki Kamoi,crew
2160560,,Lee Yoo Kyoung,crew
114301,,Satoru Nakamura,crew
2160582,,Mirai Saito,crew
2160624,,Yûji Tanaka,crew
1481756,,Naoyuki Tatsuwa,crew
2160413,,Ikuya Watanabe,crew
2037587,,Yuki Hayashi,crew
3159116,,Hou Di,crew
1456617,,Hiroko Minowa,crew
1652940,,Ryosuke Tsuda,crew
1970462,,Jumi Lee,crew
1895798,,Masanori Yumiya,crew
1161664,,Shinichirou Inoue,crew
1333051,,Tatsuro Hatanaka,crew
2160457,,Junji Zenki,crew
1880438,,Ken Sakamoto,crew
2160553,,Tomoko Koyama,crew
1462260,,Yojiro Noda,crew
2498334,,Yutaka Araki,crew
1666281,,Takeshi Takahashi,crew
1361303,,Kenji Fujita,crew
1819781,,Kazuya Iwai,crew
2160494,,Masahiko Yagi,crew
2160644,,Erika Fukasawa,crew
2032377,,Lee Jin-hee,crew
3324573,,Daiki Hachimaki,crew
1332328,,Satoshi Mashida,crew
8891,,John Travolta,cast
2231,,Samuel L. Jackson,cast
139,,Uma Thurman,cast
62,,Bruce Willis,cast
10182,,Ving Rhames,cast
1037,,Harvey Keitel,cast
7036,,Eric Stoltz,cast
3129,,Tim Roth,cast
99,,Amanda Plummer,cast
2319,,Maria de Medeiros,cast
138,,Quentin Tarantino,cast
4690,,Christopher Walken,cast
2165,,Rosanna Arquette,cast
11803,,Peter Greene,cast
11804,,Duane Whitaker,cast
71836,,Angela Jones,cast
31549,,Phil LaMarr,cast
884,,Steve Buscemi,cast
33399,,Bronagh Gallagher,cast
11807,,Laura Lovelace,cast
11805,,Frank Whaley,cast
58552,,Burr Steers,cast
3137,,Paul Calderon,cast
1174004,,Jerome Patrick Hoban,cast
1224317,,Michael Gilden,cast
1174007,,Gary Shorelle,cast
1174000,,Susan Griffiths,cast
1174001,,Eric Clark,cast
54855,,Joseph Pilato,cast
1174008,,Brad Blumenthal,cast
1099751,,Lorelei Leslie,cast
107023,,Emil Sitka,cast
11162,,Brenda Hillhouse,cast
1174002,,Chandler Lindauer,cast
1174006,,Sy Sher,cast
1173999,,Robert Ruth,cast
46346,,Rich Turner,cast
90337,,Don Blakely,cast
1174005,,Carl Allen,cast
157865,,Karen Maruyama,cast
3138,,Kathy Griffin,cast
1174009,,Venessia Valentino,cast
65907,,Linda Kaye,cast
1173998,,Stephen Hibbert,cast
19578,,Alexis Arquette,cast
11806,,Julia Sweeney,cast
2545,,Lawrence Bender,cast
1274295,,Cie Allman,cast
1177915,,Rene Beard,cast
1274296,,Lori Pizzo,cast
1274297,,Glendon Rich,cast
1274298,,Devan Richardson,cast
1274299,,Ani Sava,cast
1459067,,Richard Rossi,cast
518,,Danny DeVito,crew
5381,,Michael Shamberg,crew
11802,,Betsy Heimann,crew
5382,,Stacey Sher,crew
5779,,David Wasco,crew
3115,,Andrzej Sekula,crew
1174010,,Vance Trussell,crew
37334,,Paul Hellerman,crew
11800,,Charles Collum,crew
11801,,Sandy Reynolds-Wasco,crew
5507,,Ronnie Yeskel,crew
156,,Sally Menke,crew
11799,,Gary M. Zuckerbrod,crew
1307,,Bob Weinstein,crew
12997,,Richard N. Gladstein,crew
1530166,,Kathy Nelson,crew
6940,,Karyn Rachtman,crew
1547239,,Jacqueline Aronson,crew
37333,,Heidi Vogel,crew
41655,,Jeff Olan,crew
46589,,Mary Claire Hannan,crew
148455,,Ziad Doueiri,crew
1552002,,Bill Fletcher,crew
143893,,Michelle Bühler,crew
1440853,,Donald Likovich,crew
1397881,,Audrey Futterman-Stern,crew
7902,,Ruth Lambert,crew
1380055,,Patia Prouty,crew
1584695,,Bruce Jagoda,crew
22054,,Ken Lesco,crew
3130,,Jennifer Beals,crew
1564233,,Mike Stanwick,crew
10630,,Dean Beville,crew
53898,,Andrew Dickler,crew
1411258,,Linda Arnold,crew
960673,,Peter Borck,crew
1878556,,Iain Jones,crew
1406792,,Deborah Wuliger,crew
1433718,,Dana Gustafson,crew
1545701,,Samantha Gore,crew
1395016,,Brian Markey,crew
1395281,,Bob Gorelick,crew
1718116,,Marc Meisenheimer,crew
1542283,,Adam Silver,crew
1895853,,Giuseppe Maini III,crew
1646284,,Larry Scharf,crew
1399999,,Michael Levine,crew
1895860,,Alonzo Brown Jr.,crew
1895856,,Mark Shane Davis,crew
1596321,,Matthew C. Beville,crew
1895857,,Chris Ahern,crew
33685,,Tatiana S. Riegel,crew
1804966,,Anna-Lisa Nilsson,crew
118868,,Emily Wolfe,crew
1895863,,Ruben Cortez,crew
1895865,,Francis R. Mahony III,crew
6828,,Ken King,crew
61076,,Daniel Bradford,crew
1895859,,Gary L. Brennan,crew
1895867,,Anthony Hall,crew
1562457,,Rolf Johnson,crew
1877352,,Marc Gillson,crew
1877361,,Ben Parker,crew
1410102,,Jonathan R. Hodges,crew
1197438,,Cameron,crew
1287672,,Larry Fioritto,crew
1389625,,Derek Raser,crew
554887,,Stephen Hunter Flick,crew
1341806,,Ray Maxwell,crew
1877360,,Derek Hurd,crew
1280435,,Thomas L. Bellissimo,crew
1895858,,Joseph W. Grafmuller,crew
58809,,Martin Kitrosser,crew
1534236,,Linda R. Chen,crew
2022851,,Rory Dauson,crew
121747,,Emanuel Steward,crew
4702,,Bill Unger,crew
61121,,Lou Arkoff,crew
2022847,,Kristen Becht,crew
1537110,,Billy Gottlieb,crew
83351,,Stephen Martines,crew
58015,,Ricardo Mestres,crew
79534,,Agnès B.,crew
1425675,,Cathryn Jaymes,crew
59839,,Harvey Weinstein,crew
1328142,,Lee Stollman,crew
209898,,Mike Simpson,crew
11641,,Scott Spiegel,crew
8297,,Roger Avary,crew
230436,,Barbara Harris,crew
2117623,,Kevin McTurk,crew
1400837,,John A. Johnston,crew
2299215,,Chris L. Winslow,crew
2299197,,John W. Hyde Jr.,crew
2057031,,Jeff Courtie,crew
2278016,,Gregory C. Smith,crew
2299207,,Kara Mazzola,crew
1804961,,Kelly Kiernan,crew
2299198,,Liz Chiz,crew
2234809,,Chris Cullen,crew
999690,,Terry Jackson,crew
2299203,,Robbie Meckler,crew
2299214,,Cheryl Cain,crew
1895861,,Angelo de la Cruz,crew
2299209,,Chuck Kelley,crew
2165008,,Zane,crew
2247967,,Bradley Morris,crew
2299199,,John Felgate,crew
1401260,,Catherine Rowe,crew
13165,,Ezra Dweck,crew
1877165,,Judee Flick,crew
1545448,,Mary Ramos,crew
2299204,,Alan Parr,crew
1895869,,Michael Stocks,crew
2299196,,Kristin Dangl,crew
1608789,,Haley Sweet,crew
2299211,,Michael Haddad,crew
2299200,,Steve Ingrassia,crew
1449705,,Kevin McTurk,crew
3182011,,Andrew Ambrose,crew
109,,Elijah Wood,cast
1328,,Sean Astin,cast
110,,Viggo Mortensen,cast
1327,,Ian McKellen,cast
1333,,Andy Serkis,cast
1330,,Dominic Monaghan,cast
1329,,Billy Boyd,cast
1381,,John Noble,cast
1371,,David Wenham,cast
502,,Miranda Otto,cast
655,,John Rhys-Davies,cast
114,,Orlando Bloom,cast
1369,,Bernard Hill,cast
1372,,Karl Urban,cast
1365,,Lawrence Makoare,cast
882,,Liv Tyler,cast
1331,,Hugo Weaving,cast
112,,Cate Blanchett,cast
65,,Ian Holm,cast
48,,Sean Bean,cast
20982,,Marton Csokas,cast
1382,,Paul Norell,cast
585902,,Noel Appleby,cast
1739002,,Ali Astin,cast
9383,,David Aston,cast
29094,,John Bach,cast
1668317,,Sadwyn Brophy,cast
186469,,Alistair Browning,cast
2089079,,Richard Edge,cast
1186354,,Jason Fitch,cast
1214345,,Bruce Hopkins,cast
75256,,Ian Hughes,cast
105584,,Bret McKenzie,cast
965278,,Sarah McLeod,cast
1440015,,Maisy McLeod-Riera,cast
29082,,Bruce Phillips,cast
25134,,Shane Rangi,cast
1336161,,Todd Rippon,cast
1383,,Thomas Robins,cast
122441,,Harry Sinclair,cast
186448,,Peter Tait,cast
41785,,Joel Tobeck,cast
1440014,,Stephen Ure,cast
1366,,Sala Baker,cast
129394,,Robert Pollock,cast
173384,,Ross Duncan,cast
7249,,Pete Smith,cast
173451,,Jed Brophy,cast
2082666,,Lee Hartley,cast
1201351,,Billy Jackson,cast
2082669,,Katie Jackson,cast
1367,,Alan Howard,cast
2089117,,Jane Abbott,cast
8682,,Gino Acevedo,cast
2089118,,Aidan Bell,cast
2082709,,Jarl Benzon,cast
2082697,,Jørn Benzon,cast
2089102,,Emma Deakin,cast
1590834,,Michael Elsworth,cast
2095537,,Clint Elvy,cast
2082770,,Zo Hartley,cast
108,,Peter Jackson,cast
1674266,,Sandro Kopp,cast
1313,,Andrew Lesnie,cast
1201399,,Joseph Mika-Hunt,cast
2082731,,Henry Mortensen,cast
1332,,Craig Parker,cast
1477006,,Rick Porras,cast
1419579,,Christian Rivers,cast
1378828,,Michael Semanick,cast
117,,Howard Shore,cast
15869,,John Stephenson,cast
1323,,Richard Taylor,cast
1191103,,Royd Tolkien,cast
123,,Barrie M. Osborne,crew
1307,,Bob Weinstein,crew
59839,,Harvey Weinstein,crew
1309,,Mark Ordesky,crew
1311,,Michael Lynne,crew
129,,J.R.R. Tolkien,crew
126,,Fran Walsh,crew
128,,Philippa Boyens,crew
1316,,Joe Bleakley,crew
1318,,Rob Outterside,crew
1319,,Mark Robins,crew
1321,,John Howe,crew
1373,,Dan Hennah,crew
1322,,Ngila Dickson,crew
1314,,Grant Major,crew
1324,,Victoria Burrows,crew
1325,,John Hubbard,crew
1326,,Liz Mullane,crew
1390,,Jamie Selkirk,crew
1016176,,Amy Hubbard,crew
61624,,Ann Robinson,crew
1447518,,Sean Button,crew
1401803,,Guy Williams,crew
9420,,Jules Cook,crew
1404763,,Mike Hopkins,crew
1428201,,Jim Rygiel,crew
1929766,,Hammond Peek,crew
1378696,,Ethan van der Ryn,crew
1320,,Alan Lee,crew
579405,,Beau Borders,crew
3503,,Brent Burge,crew
1424612,,Hayden Collow,crew
1394129,,Tim Nielsen,crew
1360103,,Addison Teague,crew
1860342,,Craig Tomlinson,crew
1406066,,Dave Whitehead,crew
3504,,David Farmer,crew
900,,Christopher Boyes,crew
1406069,,Michael Hedges,crew
1327030,,Lora Hirschberg,crew
1228384,,Steve Dubin,crew
2090062,,Robyn Isaacs,crew
1310062,,Charlie McClellan,crew
